reviewerID,asin,reviewerName,helpful/0,helpful/1,reviewText,overall,summary,unixReviewTime,reviewTime
A34HG04U57MZA2,0002007770,Bianca Rodriguez,1,1,"Seeing Jacob young and old, and hearing how time affected him, and how he still remained connected to his history after all those years was  great. It really added to the book and really tied the story together for me. It was very dramatic for me to see how this once active and interesting man was effected by the years, and what age does to a person. It made me think how we cast aside many of our elderly friends and folks not paying attention to their stories. Especially key when thinking alone about Jacob's past. I have a great love and respect for elephants and at many times i was so angered in the story and could feel the emotions that Jacob was experiencing. It was such a strong event that occurred with Rosie, and without giving the story away was vindicating. Really don't want to watch the movie now as afraid would not live up to how i imagined everything or if they changed the story too much.",5,Couldn't put it down and didn't want too!!,1359676800,"02 1, 2013"
A3VSVN68IWJS08,0002007770,Bibi,1,1,"Such a well written book, great story that draws you in and doesn't let you go until the end! Would definitely read again!",5,Amazing!,1358035200,"01 13, 2013"
A1EYLTGN5S8FUH,0002007770,BiblioBabe,2,3,"Good concept in terms of time, place and description of depression era circus life.  Writing is passable, but observations on human character are WEAK.  I regret reading this and should have just gone to the movie.",2,"Great History and Concept, poor writing",1302739200,"04 14, 2011"
A4YMVM3I6W093,0002007770,Bibliophile,1,1,"This book is firmly positioned in my top 10 best reads ever. A riveting plot with full, rich characters (including the animals), written in simple yet powerful prose. The way in which the two storylines (old Jacob and young Jacob) are intertwined is masterful, and the conclusion of each, equally satisfying. A truly wonderful book.",5,A MUST read!,1366848000,"04 25, 2013"
A1GP5HKGB864U7,0002007770,Bibliophile,8,10,"So much has already been written about the shallow characters and implausible ending... So no need to belabor that point.However, I do want to throw up a Red Flag to those readers who, like me, aren't big fans of profanity. I listened to Water for Elephants on CD and found myself cringing repeatedly at the author's liberal use of the F-word. (And many other words.) Furthermore, the graphic sexuality felt like the author's attempt to titillate and shock her readers with needless cheap thrills. She provided ample details regarding the sexual habits of her characters whilst omitting more relevant ones regarding central relationships and motives.There was an interesting storyline in there somewhere. As to the rest, it could've been toned down.",2,"Sensitive readers, beware...",1206662400,"03 28, 2008"
A26BVUB2YJMGB7,0002007770,Big D,2,3,"Great and dramatic character development, some you love, some you care about, some you hate and one or two you simply loathe...great characters living life with all of its pathos, humor and drama in a Depression era circus...Some points will make you laugh out loud, some smile in suprise and some where you want to say, ""That sorry, no good SOB...""  Some will make you gasp in joy and delight, one or two in horror. All in all, a very good book....The characters, the pathos and the humor, the living of life, make it come alive and stay with you long after the last page is turned.  I was sorry to seen it end, and that is the way a good book is supposed to leave you. This one is good, though it never really talks about or explains the title ""Water for Elephants...""",5,As Good or Better Than Going to the Circus,1154995200,"08 8, 2006"
A3W4GDMONWL4FZ,0002007770,BigE13,1,2,borrowed this book from the kindle library and only had it a day before I ended up returning it....i found the parts that I read pornographic and vulgar...makes me sad for the world and those that AREN'T bothered by such things...guess I should just stick to the young adult novels...*sigh*,2,dissapointing,1321747200,"11 20, 2011"
AD4RF09VGKLL2,0002007770,Big Fan,1,1,I never would have read a book about the circus but this was recommended by a friend and I loved it. Don't let the subject matter distract you from a great novel!,5,Great!,1231372800,"01 8, 2009"
A272G5DV8ZN89E,0002007770,BigFoot48,15,18,"My wife and I listened to this on CD and found the subject interesting, and a nice change from crime novels, but I found the writing very ""thin"".Animals run loose, and its a remembered circus disaster by a even smaller circus manager, yet no mention of deaths or injuries are made.Main character elephant is virtually forgotten at the end, along with revealed wife.Highly educated main character drops out of Ivy League school to join circus?  Pleassseeee!Workers are casually murdered rather than just being fired?Police have the ability to sell private property?  Buyers believe performers when they say the animals are theirs?  Please!So plot holes but a generally enjoyable listen to a bit of culture we weren't familiar with.Oh, and circus manager allowing 93 (or 90) year-old escape from assisted-living center?  Pleassseeee!",3,Interesting but Thin,1175731200,"04 5, 2007"
A16QP7FOV047RQ,0002007770,BigSkyTLK,0,0,"I found myself fascinatingly immersed in the behind-the-scenes view of Depression Era circus life and the very interesting world of an elephant, not to mention the wonderful story telling that brings it all together.  A very worthwhile read and a story that will stick with me forever.",4,"Fascinating, easy read",1296086400,"01 27, 2011"
A37XNZSZMS0SYY,0002007770,"BigT ""READREADREAD""",0,2,"I ended up caring deeply about the characters and the narrative was strong.  The setting of the novel in a circus was a stroke of genius.  The writing was strong and fluid, not masterwork material though.  But hey, if you want to read a masterpiece read one.",5,Good Read,1202256000,"02 6, 2008"
A1CNLLKRCANXYY,0002007770,Bill Donaldson,1,1,Gives you a very good picture of the old time circus life.  Was a bit more descriptive than the movie.,5,Very good read.,1360454400,"02 10, 2013"
A30U214HLA8KNW,0002007770,"Billie Nance ""Billie Jo Nance""",0,0,The perfect ending in any book I have read in a loing time. What looked like a sad ending turned out to be inspiring instead. I must say I adore this book.,5,Best book in a long time.,1294531200,"01 9, 2011"
A1Y0MISTPSKEUC,0002007770,"Bill Kahler ""free music at billkahler dot com""",0,0,"Best book I've read in a while. Interesting, unusual, great characters. Once again pointing out the incredible spread of compassion and evil that humans are capable of. The book felt very real but also had times where it was magical. Loved it.",5,Loved it!,1389830400,"01 16, 2014"
A3VWS1XLISRD8G,0002007770,BilMcReader,1,2,"I was excited because I suspected that this was a book must have been written for me. I have always been a circus enthusiast and I was particularly interested in the details and the workings of a circus during the depression era.  The amount of research is impressive.  I agree with the other reviewers that the sections concerning the old man in the nursing home were probably the best written.  Unfortunately, the part that I had the least patience with is the love triangle.  That, of course, is the main engine for the plot. I didn't think the writting was as clunky as some claimed. I would have liked to have known more about the elephant. Where I'm from the nursing home takes all those who want to go to the circus or where ever, even if it is 60 miles away. And what's this deal with people writting novels about characters and events that are as far removed from themselves as possible?  It must be a reaction against Hemmingway, Fitzgerald, etc., but those were some pretty good writers. I enjoyed the topic, but I hoped to like this book more.",3,Didn't live up to my expectations,1193788800,"10 31, 2007"
A18BOUEZZZ9SG0,0002007770,Binx,1,1,"Interesting look into circuses, inhumane treatment of animals and people. Never have and never will attend a circus because these things still go today. Very sad!",4,Good read,1357862400,"01 11, 2013"
